"","cluster","old.nd","new.nd","change.nd","old.seq","new.seq","change.seq","threshold","time","length"
"1508","cluster.KP.2.15.1.msa.fasta",0.000628601361969618,0.00130958617077004,1.08333333333333,5,2,0.6,0.00118094622222994,0.00242519378662109,3831
"1509","cluster.KP.2.15.msa.fasta",0.000561545372866128,0.00130924325739722,1.33150039277298,28,2,0.928571428571429,0.00131373516176433,0.00477981567382812,3831
"1510","cluster.KP.2.16.msa.fasta",0.000759162303664922,0.00156985871271586,1.0678828560602,16,2,0.875,0.00157281263566267,0.00430154800415039,3834
"1511","cluster.KP.2.19.msa.fasta",0.000639427244416382,0.00234925606891151,2.67400058321838,49,2,0.959183673469388,0.00165502518829735,0.0129544734954834,3831
"1512","cluster.KP.2.2.1.msa.fasta",0.000467467204253952,0.000630086636912575,0.34787345760042,9,5,0.444444444444444,0.000789536101081502,0.00355219841003418,3834
"1513","cluster.KP.2.2.2.msa.fasta",0.000834637454355764,0.00104329681794471,0.25,5,3,0.4,0.00117505442091266,0.00244593620300293,3834
"1514","cluster.KP.2.2.msa.fasta",0.000687598496149606,0.004434011476265,5.44854737335006,201,2,0.990049751243781,0.00428599696863255,0.170182943344116,3846
"1515","cluster.KP.2.23.msa.fasta",0.000523834468308015,0.00104739460591778,0.999476302697041,4,2,0.5,0.000943785793391269,0.00175833702087402,3831
"1516","cluster.KP.2.24.msa.fasta",0.000552791597567717,0.000617214678487263,0.116541353383459,9,8,0.111111111111111,0.000708152582723714,0.00340747833251953,3831
"1517","cluster.KP.2.25.2.msa.fasta",0.000130924325739722,0.000130924325739722,0,4,4,0,0.000235711209161768,0.00222659111022949,3831
"1518","cluster.KP.2.25.3.msa.fasta",0.000488400488400488,0.000784929356357928,0.607142857142857,6,2,0.666666666666667,0.000785607195177203,0.00217008590698242,3834
"1519","cluster.KP.2.27.msa.fasta",0.00041873855011777,0.000625978090766823,0.49491392801252,10,5,0.5,0.000785812940547373,0.00315356254577637,3834
"1520","cluster.KP.2.3.10.msa.fasta",0.00139360682867346,0.00339336987731663,1.43495497259201,6,2,0.666666666666667,0.00323514754963601,0.00317883491516113,3831
"1521","cluster.KP.2.3.11.msa.fasta",0.000696000381370072,0.00182719916470895,1.62528471767806,11,2,0.818181818181818,0.00131259760026569,0.00289678573608398,3831
"1522","cluster.KP.2.3.12.msa.fasta",0.000391644908616188,0.000522056904202558,0.332985295397199,8,6,0.25,0.000470487046191393,0.00336647033691406,3831
"1523","cluster.KP.2.3.13.msa.fasta",0.00065410779696494,0.000783085356303837,0.197180892717306,4,2,0.5,0.000786140307088369,0.00209259986877441,3831
"1524","cluster.KP.2.3.2.msa.fasta",0.000261848651479445,0.000522056904202558,0.993735317149569,4,2,0.5,0.000471575871290788,0.00175952911376953,3831
"1525","cluster.KP.2.3.3.msa.fasta",0.000609066388236318,0.00104411380840512,0.714285714285714,4,2,0.5,0.000940431920523048,0.00177097320556641,3831
"1526","cluster.KP.2.3.4.msa.fasta",0.000701565029681597,0.00156657963446475,1.23297850974091,17,2,0.882352941176471,0.00157632925311072,0.00443053245544434,3831
"1527","cluster.KP.2.3.5.msa.fasta",0.000299490865528601,0.000696075872270077,1.32419733750979,7,3,0.571428571428571,0.000707985230530851,0.00222182273864746,3831
"1528","cluster.KP.2.3.6.msa.fasta",0.000751213166090065,0.00208822761681023,1.77980699896289,14,2,0.857142857142857,0.00188891656143597,0.00270986557006836,3831
"1529","cluster.KP.2.3.7.msa.fasta",0.000530071355759429,0.000960111722091298,0.81128769109916,10,4,0.6,0.000945716031631573,0.00255680084228516,3831
"1530","cluster.KP.2.3.8.msa.fasta",0.000593523610020075,0.00104329681794471,0.757801712234189,25,2,0.92,0.00104958752961443,0.00483489036560059,3834
"1531","cluster.KP.2.3.9.msa.fasta",0.00101248145238719,0.00208822761681023,1.06248481084438,6,2,0.666666666666667,0.00188884741514519,0.00254416465759277,3834
"1532","cluster.KP.2.3.msa.fasta",0.000665249827938113,0.00287131297311407,3.3161423761859,776,2,0.997422680412371,0.00307028128151745,3.01570439338684,3876
"1533","cluster.KP.2.4.msa.fasta",0.000174428745857317,0.000174428745857317,0,3,3,0,0.000235526152601708,0.00820350646972656,3834
"1534","cluster.KP.2.5.msa.fasta",0.000379979035639413,0.00100060906638824,1.63332703264656,16,4,0.75,0.00131190871169509,0.00654482841491699,3834
"1535","cluster.KP.2.6.1.msa.fasta",0.000224618149146451,0.000522056904202558,1.32419733750979,7,3,0.571428571428571,0.000471934215570139,0.00406646728515625,3834
"1536","cluster.KP.2.6.msa.fasta",0.000742384088809855,0.00157109190887667,1.11627906976744,14,2,0.857142857142857,0.00157467503204493,0.00528812408447266,3831
"1537","cluster.KP.2.7.msa.fasta",0.000261643118785976,0.000523286237571952,1,4,2,0.5,0.000471222380786231,0.00355768203735352,3834
"1538","cluster.KP.2.8.msa.fasta",0.000402757483796036,0.000872143729286587,1.16543146775705,8,3,0.625,0.000945528352113582,0.00311422348022461,3834
"1539","cluster.KP.2.9.msa.fasta",0.000313070701800157,0.000521648408972353,0.66623195965919,5,3,0.4,0.000470148561242271,0.00230979919433594,3834
"1540","cluster.KP.2.msa.fasta",0.00062167811408378,0.00417754569190601,5.71978890243356,268,2,0.992537313432836,0.00362341137459438,0.367565155029297,3846
"1541","cluster.KP.3.1.1.msa.fasta",0.000586663201246758,0.00522056904202558,7.8987497953357,1489,2,0.998656816655473,0.00482753118981988,12.1617307662964,3873
"1542","cluster.KP.3.1.10.msa.fasta",0.000646972075543504,0.00104329681794471,0.612584000736445,11,3,0.727272727272727,0.00104751466247845,0.0033271312713623,3834
"1543","cluster.KP.3.1.3.msa.fasta",0.000427695670769377,0.000574262594622814,0.342689753183097,12,5,0.583333333333333,0.000784786055186438,0.00371336936950684,3837
"1544","cluster.KP.3.1.4.msa.fasta",0.000730936545790022,0.00209369275058885,1.86439741267269,63,3,0.952380952380952,0.00189781129004835,0.0157687664031982,3837
"1545","cluster.KP.3.1.5.msa.fasta",0.000347765605981568,0.000521648408972353,0.5,3,2,0.333333333333333,0.000469996197584448,0.00215840339660645,3834
"1546","cluster.KP.3.1.6.msa.fasta",0.000492501017987093,0.00121717962093549,1.47142559402261,22,3,0.863636363636364,0.00142156434851609,0.00451946258544922,3840
"1547","cluster.KP.3.1.7.msa.fasta",0.000447127207690588,0.000521648408972353,0.166666666666667,7,6,0.142857142857143,0.000469996011720877,0.00363755226135254,3834
"1548","cluster.KP.3.1.8.msa.fasta",0.000447127207690588,0.000521648408972353,0.166666666666667,7,6,0.142857142857143,0.000470024922580826,0.00286769866943359,3834
"1549","cluster.KP.3.1.9.msa.fasta",0.000803633822501747,0.00183438155136268,1.28260869565217,6,2,0.666666666666667,0.0016541614942509,0.00221419334411621,3849
"1550","cluster.KP.3.1.msa.fasta",0.000614589206871702,0.00182576943140323,1.97071509064814,177,2,0.988700564971751,0.00187468782631937,0.127699375152588,3834
"1551","cluster.KP.3.2.1.msa.fasta",0.000484341983427907,0.00104329681794471,1.15404993504966,11,3,0.727272727272727,0.000941486511286621,0.00246405601501465,3834
"1552","cluster.KP.3.2.2.msa.fasta",0.000347856335333507,0.000521648408972353,0.499608763693271,6,4,0.333333333333333,0.000470118439554129,0.00232100486755371,3834
"1553","cluster.KP.3.2.3.msa.fasta",0.000590960473418977,0.00182576943140323,2.08949500605399,98,2,0.979591836734694,0.00165875124895489,0.0312716960906982,3840
"1554","cluster.KP.3.2.4.msa.fasta",0.000669896133368247,0.00130412102243088,0.946751081953174,16,2,0.875,0.00131114139171606,0.00377058982849121,3834
"1555","cluster.KP.3.2.5.msa.fasta",0.000476088457235354,0.00104329681794471,1.19139280125196,11,2,0.818181818181818,0.000943538606082672,0.0026707649230957,3834
"1556","cluster.KP.3.2.7.msa.fasta",0,0,NA,3,3,0,0,0.0019834041595459,3831
"1557","cluster.KP.3.2.8.msa.fasta",0.000265322366675511,0.00104411380840512,2.93526494387888,9,2,0.777777777777778,0.000717072364115535,0.00205564498901367,3831
"1558","cluster.KP.3.2.9.msa.fasta",0.000421977766137012,0.000654621628698612,0.551317821058049,9,4,0.555555555555556,0.000786967236886832,0.00255465507507324,3834
"1559","cluster.KP.3.2.msa.fasta",0.000589165617131408,0.00156494522691706,1.65620596554264,68,2,0.970588235294118,0.00143927145016845,0.0173680782318115,3843
"1560","cluster.KP.3.3.1.msa.fasta",0.000622800006801911,0.00209314495028781,2.3608621185413,32,2,0.9375,0.00190083342406428,0.00627779960632324,3837
"1561","cluster.KP.3.3.2.msa.fasta",0.00057566240631395,0.00122196037357074,1.1227030984968,27,3,0.888888888888889,0.0013214359759879,0.00583481788635254,3834
"1562","cluster.KP.3.3.3.msa.fasta",0.000678546554699387,0.00173882802990784,1.56257734692675,55,3,0.945454545454545,0.00166390857745573,0.0125527381896973,3834
"1563","cluster.KP.3.3.4.msa.fasta",0.000666174966096453,0.00130412102243088,0.957625381921157,12,2,0.833333333333333,0.0013104943013673,0.00279355049133301,3834
"1564","cluster.KP.3.3.msa.fasta",0.000587168576376111,0.00339248434237996,4.7777007811244,270,2,0.992592592592593,0.002990922405546,0.336342573165894,3852
"1565","cluster.KP.3.4.msa.fasta",0.000439761967139489,0.000652571130253198,0.483918981211505,8,4,0.5,0.000786638507465034,0.00269317626953125,3834
"1566","cluster.KP.3.5.msa.fasta",0.000541520715051369,0.00156494522691706,1.88990833299628,67,2,0.970149253731343,0.00142985641995956,0.0153861045837402,3834
"1567","cluster.KP.3.6.msa.fasta",0,0,NA,4,4,0,0,0.00248575210571289,3834
"1568","cluster.KP.3.msa.fasta",0.000499992437680331,0.00209478921183556,3.18964179049216,148,3,0.97972972972973,0.002191359162949,0.076556921005249,3846
"1569","cluster.KP.4.1.1.msa.fasta",0.000872143729286586,0.00130821559392988,0.5,3,2,0.333333333333333,0.00117863386153352,0.00181174278259277,3834
"1570","cluster.KP.4.1.2.msa.fasta",0.000232025290756693,0.000521648408972353,1.24823943661972,9,4,0.555555555555556,0.000470363592278922,0.00257182121276855,3840
"1571","cluster.KP.4.1.3.msa.fasta",0.000636751816615477,0.0013051422605064,1.04968753358822,22,2,0.909090909090909,0.00131442570513027,0.0039520263671875,3831
"1572","cluster.KP.4.1.msa.fasta",0.000655893577965497,0.00208659363588941,2.18129907958814,35,2,0.942857142857143,0.00188913144593643,0.00601506233215332,3834
"1573","cluster.KP.4.2.2.msa.fasta",0.000348037936135039,0.000521648408972353,0.498826291079812,3,2,0.333333333333333,0.000470114666853773,0.00191211700439453,3834
"1574","cluster.KP.4.2.5.msa.fasta",0.000695712670667014,0.000695712670667014,0,3,3,0,0.000940116126787498,0.00212192535400391,3834
"1575","cluster.KP.4.2.msa.fasta",0.000493667175760942,0.00156494522691706,2.17004107981221,17,2,0.882352941176471,0.00131307437058701,0.00982093811035156,3834
"1576","cluster.KP.4.msa.fasta",0.000863617921520895,0.00121717962093549,0.409395973154362,10,3,0.7,0.00141098408260702,0.00244259834289551,3834
"1577","cluster.KP.5.msa.fasta",0.00051013558866962,0.0006352527932439,0.245262646545739,13,8,0.384615384615385,0.0010485568285517,0.00429344177246094,3840
"1578","cluster.KQ.1.msa.fasta",0.000602196245129295,0.00235478806907378,2.91033336411488,61,2,0.967213114754098,0.00191827738699705,0.0149092674255371,3849
"1579","cluster.KR.1.1.msa.fasta",0.00059534181332404,0.00104329681794471,0.752433298980877,9,3,0.666666666666667,0.000942985759316423,0.00248193740844727,3834
"1580","cluster.KR.1.4.msa.fasta",0.000695531211963137,0.00104329681794471,0.5,3,2,0.333333333333333,0.000939842248811178,0.00280332565307617,3834
"1581","cluster.KR.1.msa.fasta",0.000898305609763653,0.00182576943140323,1.0324591225514,18,2,0.888888888888889,0.00184625715727638,0.00374817848205566,3834
"1582","cluster.KS.1.1.2.msa.fasta",0.000560470885218926,0.00182576943140323,2.25756338028169,38,2,0.947368421052632,0.00165749773597547,0.00858497619628906,3834
"1583","cluster.KS.1.1.msa.fasta",0.00113769033956827,0.00234741784037559,1.06331877729258,15,2,0.866666666666667,0.00235292641059974,0.00545763969421387,3837
"1584","cluster.KS.1.3.msa.fasta",0.000656183541651843,0.00121749717366728,0.855421686746988,12,3,0.75,0.00117570772584777,0.0038306713104248,3834
"1585","cluster.KS.1.msa.fasta",0.000781970800396702,0.00234741784037559,2.00192518593369,45,2,0.955555555555556,0.00237452010725268,0.00843477249145508,3840
"1586","cluster.KU.2.1.msa.fasta",0.000367647058823529,0.000782472613458529,1.1283255086072,5,2,0.6,0.000709718698697204,0.0025174617767334,3834
"1587","cluster.KU.2.msa.fasta",0.00109411910978491,0.00234925606891151,1.14716665480174,7,2,0.714285714285714,0.0018829343879338,0.00209522247314453,3834
"1588","cluster.KV.2.msa.fasta",0.000657208774680382,0.00235478806907378,2.58301373900399,46,2,0.956521739130435,0.00214096249905015,0.00908732414245605,3852
"1589","cluster.KW.1.1.msa.fasta",0.000540074260210779,0.00121717962093549,1.25372640506965,15,3,0.8,0.00118262830626835,0.00376367568969727,3834
"1590","cluster.KW.1.msa.fasta",0.000467342131827868,0.00104329681794471,1.23240479916536,8,3,0.625,0.000944231674590033,0.00296235084533691,3840
"1591","cluster.L.3.msa.fasta",0.000694198274843436,0.0015600624024961,1.24728648720417,32,3,0.90625,0.00157204700222232,0.00615906715393066,3846
"1592","cluster.L.4.msa.fasta",0.000303424360641526,0.000346770697876029,0.142857142857143,4,3,0.25,0.000468645694799613,0.0021064281463623,3846
"1593","cluster.LA.1.msa.fasta",0.000616799045707137,0.00104411380840512,0.692794137202465,10,3,0.7,0.000943952234757424,0.00244975090026855,3834
"1594","cluster.LB.1.1.msa.fasta",0.00064040986231188,0.00157109190887667,1.45326001571092,19,2,0.894736842105263,0.00141830244758826,0.0035400390625,3831
"1595","cluster.LB.1.2.1.msa.fasta",0.000728114589684454,0.00156617071260767,1.15099482251332,35,3,0.914285714285714,0.00142132248854609,0.00653743743896484,3831
"1596","cluster.LB.1.2.2.msa.fasta",0.000653750085248585,0.00261028452101279,2.99278650957306,32,2,0.9375,0.00238515200645539,0.00619697570800781,3834
"1597","cluster.LB.1.2.3.msa.fasta",0.000522466039707419,0.00104411380840512,0.998433829287393,11,3,0.727272727272727,0.000941818475309872,0.00286746025085449,3831
"1598","cluster.LB.1.2.msa.fasta",0.000690314135023761,0.00261028452101279,2.78129953969861,36,2,0.944444444444444,0.00239226097213371,0.00638103485107422,3843
"1599","cluster.LB.1.3.1.msa.fasta",0.000537499160333666,0.00118704722004015,1.20846339425583,69,6,0.91304347826087,0.0013244124653516,0.0198318958282471,3837
"1600","cluster.LB.1.3.2.msa.fasta",0.000544564457222783,0.00156617071260767,1.87600612165356,51,2,0.96078431372549,0.00158793434967086,0.0109710693359375,3831
"1601","cluster.LB.1.3.3.msa.fasta",0.00036745406824147,0.00036745406824147,0,5,5,0,0.000472959127093002,0.00248336791992188,3831
"1602","cluster.LB.1.3.msa.fasta",0.000682556082711084,0.0026123301985371,2.82727553780054,157,2,0.987261146496815,0.0025566299087265,0.0969579219818115,3846
"1603","cluster.LB.1.4.1.msa.fasta",0.000602070345122259,0.00156617071260767,1.60130851036957,27,2,0.925925925925926,0.00141790384201263,0.00520849227905273,3831
"1604","cluster.LB.1.4.3.msa.fasta",0.000419729134798344,0.000783085356303837,0.865692160445488,8,2,0.75,0.000784169281620026,0.0025181770324707,3831
"1605","cluster.LB.1.4.msa.fasta",0.000806222999228521,0.00183294056035611,1.27349078618455,37,2,0.945945945945946,0.00184613687401516,0.00696992874145508,3840
"1606","cluster.LB.1.5.msa.fasta",0.00100763789524596,0.00165361183637946,0.641077458659704,13,4,0.692307692307692,0.00236424738266674,0.00334405899047852,3837
"1607","cluster.LB.1.7.1.msa.fasta",0.000400397636273264,0.000628766046633482,0.570354042261028,20,6,0.7,0.000787669649037177,0.00592684745788574,3831
"1608","cluster.LB.1.7.2.msa.fasta",0.000901067418326325,0.00339336987731663,2.76594448794919,17,2,0.882352941176471,0.00324317338826407,0.00338959693908691,3831
"1609","cluster.LB.1.7.3.msa.fasta",0.000261096605744125,0.000522056904202558,0.999477943095798,4,2,0.5,0.000470486902757893,0.00237226486206055,3831
"1610","cluster.LB.1.7.msa.fasta",0.000658901061116518,0.00182767624020888,1.77382500661306,290,2,0.993103448275862,0.00193601027711226,0.385923624038696,3843
"1611","cluster.LB.1.8.msa.fasta",0.000777060743948441,0.00156985871271586,1.02025224532513,32,6,0.8125,0.00141857408659323,0.0062098503112793,3834
"1612","cluster.LB.1.9.msa.fasta",0.000870094840337597,0.0013051422605064,0.5,3,2,0.333333333333333,0.001176323028897,0.00177288055419922,3831
"1613","cluster.LB.1.msa.fasta",0.000764173141877185,0.00417863671977018,4.4681805611558,220,2,0.990909090909091,0.00387347971940113,0.198052883148193,3843
"1614","cluster.LD.1.msa.fasta",0.000467836257309942,0.000782472613458529,0.672535211267606,19,4,0.789473684210526,0.00105358483354905,0.00397777557373047,3834
"1615","cluster.LD.2.msa.fasta",8.7260034904014e-05,8.7260034904014e-05,0,6,6,0,0.000235730719410294,0.00299453735351562,3849
"1616","cluster.LE.1.1.msa.fasta",0.000523560209424084,0.000523560209424084,0,3,3,0,0.000471469209091293,0.00202298164367676,3834
"1617","cluster.LE.1.msa.fasta",0.00066334991708126,0.00066334991708126,0,6,6,0,0.000786281609771103,0.0017545223236084,3834
"1618","cluster.LF.1.1.1.msa.fasta",0.000492263325994605,0.00104547830632514,1.12381920634202,17,3,0.823529411764706,0.000950961683829681,0.00344276428222656,3837
"1619","cluster.LF.1.msa.fasta",0.000695712670667015,0.00104329681794471,0.499608763693271,9,4,0.555555555555556,0.00094026545374127,0.00263452529907227,3834
"1620","cluster.LF.2.msa.fasta",0.000696075872270077,0.00104411380840512,0.5,4,2,0.5,0.000940991959157679,0.00230050086975098,3831
"1621","cluster.LF.4.msa.fasta",0.000653082549634274,0.00156494522691706,1.3962441314554,8,2,0.75,0.00141239690525446,0.00369524955749512,3840
"1622","cluster.LF.5.msa.fasta",0.000373775883979966,0.000784929356357928,1.1,7,2,0.714285714285714,0.000785676955047891,0.00378823280334473,3834
"1623","cluster.LF.7.1.2.msa.fasta",0.000782472613458529,0.00104329681794471,0.333333333333333,4,2,0.5,0.00094034480149172,0.00315546989440918,3834
"1624","cluster.LF.7.1.3.msa.fasta",0.000938967136150235,0.00130412102243088,0.388888888888889,5,2,0.6,0.00130587348478729,0.00313830375671387,3837
"1625","cluster.LF.7.1.msa.fasta",0.000648546132688405,0.00121717962093549,0.876781865755549,29,3,0.896551724137931,0.00131307647243402,0.00897431373596191,3837
"1626","cluster.LF.7.2.1.msa.fasta",0.000209753539590981,0.000523286237571952,1.49476713762428,5,2,0.6,0.00047213571416833,0.00242328643798828,3834
"1627","cluster.LF.7.2.msa.fasta",0.0010465724751439,0.00130412102243088,0.246087636932707,3,2,0.333333333333333,0.00117874869583577,0.0023040771484375,3834
"1628","cluster.LF.7.3.msa.fasta",0.000802985398854873,0.0012242042672263,0.524566036906928,17,3,0.823529411764706,0.00142784720219664,0.00344085693359375,3834
"1629","cluster.LF.7.msa.fasta",0.000740144228594178,0.00208713801200104,1.81990716318268,30,2,0.933333333333333,0.00165557449767184,0.00480532646179199,3834
"1630","cluster.LF.9.1.msa.fasta",0.000281917035843737,0.000521648408972353,0.850361427826216,13,7,0.461538461538462,0.000471719009655001,0.00354146957397461,3840
"1631","cluster.LF.9.msa.fasta",0.00040710692372561,0.00104329681794471,1.56270959087861,9,2,0.777777777777778,0.00104824909582235,0.00278735160827637,3834
"1632","cluster.LG.1.msa.fasta",0.000730307772561294,0.00104329681794471,0.428571428571428,5,3,0.4,0.000940346064814214,0.00248813629150391,3834
"1633","cluster.LK.2.1.msa.fasta",0.000722066604419546,0.00130412102243088,0.806095191840699,7,2,0.714285714285714,0.00130839726759517,0.00268006324768066,3834
"1634","cluster.LL.1.msa.fasta",0.000313234142521535,0.000521648408972353,0.665362545644236,5,3,0.4,0.000470364511195033,0.00265121459960938,3834
"1635","cluster.LP.1.1.msa.fasta",0.00034922297887201,0.000522056904202558,0.494909945184025,9,6,0.333333333333333,0.000471997534697503,0.00282168388366699,3834
"1636","cluster.LP.1.2.1.msa.fasta",0.000314300680984809,0.00052369730295889,0.666230252247534,5,3,0.4,0.000471699664746565,0.00229787826538086,3831
"1637","cluster.LP.1.2.msa.fasta",0.000414948131483565,0.00104411380840512,1.51625137983414,21,3,0.857142857142857,0.000946274907982752,0.00393176078796387,3831
"1638","cluster.LP.1.msa.fasta",0.000542708749474056,0.00157109190887667,1.89490801539358,114,2,0.982456140350877,0.00144708587740657,0.0425958633422852,3834
"1639","cluster.LP.10.1.msa.fasta",0.000673325103804287,0.00104739460591778,0.555555555555556,7,2,0.714285714285714,0.00104873221000316,0.00241756439208984,3831
"1640","cluster.LP.4.msa.fasta",0.000513404525427526,0.0010443864229765,1.03423688582958,8,2,0.75,0.000941661916771836,0.00209212303161621,3831
"1641","cluster.LP.5.msa.fasta",0.00052369730295889,0.00104411380840512,0.99373531714957,6,2,0.666666666666667,0.000943411927762384,0.00192904472351074,3834
"1642","cluster.LP.6.msa.fasta",0.000230694847354607,0.0013051422605064,4.65744001425497,20,2,0.9,0.00094618480642232,0.00327873229980469,3831
"1643","cluster.LP.7.msa.fasta",0.000619302060979649,0.001087618550422,0.756200437475592,14,4,0.714285714285714,0.00118190938075752,0.0029454231262207,3831
"1644","cluster.LP.8.1.msa.fasta",0.000707438129312393,0.00179070580013976,1.531254290577,102,4,0.96078431372549,0.00191508180979407,0.0362837314605713,3837
"1645","cluster.LQ.1.1.msa.fasta",0.000633319398040675,0.00130412102243088,1.05918376488308,22,2,0.909090909090909,0.00131032425573448,0.0043489933013916,3834
"1646","cluster.LQ.1.msa.fasta",0.000507290489028031,0.000782472613458529,0.542454728370222,9,4,0.555555555555556,0.00104463549949426,0.00283312797546387,3834
"1647","cluster.LS.1.msa.fasta",0.000628436763550668,0.00104739460591778,0.666666666666667,5,2,0.6,0.000943536686538602,0.00186347961425781,3819
"1648","cluster.LU.1.msa.fasta",0.000556424969570509,0.00104329681794471,0.875,6,2,0.666666666666667,0.00104469015351864,0.00207686424255371,3834
"1649","cluster.LU.2.1.1.msa.fasta",0.000460302366284919,0.000587007565875294,0.275265149325664,20,8,0.6,0.000786224525256524,0.00677990913391113,3834
"1650","cluster.LU.2.msa.fasta",0.000521648408972353,0.000782472613458529,0.5,3,2,0.333333333333333,0.000704658300696358,0.00199222564697266,3834
"1651","cluster.LW.1.msa.fasta",0.000219298245614035,0.000522875816993464,1.3843137254902,24,10,0.583333333333333,0.000474205960744075,0.00587177276611328,3834
"1652","cluster.LY.1.msa.fasta",0.000563518897725288,0.00182576943140323,2.2399435738059,33,2,0.939393939393939,0.0014170828268576,0.00616598129272461,3834
"1653","cluster.LZ.1.1.msa.fasta",0.000523286237571952,0.000784929356357928,0.5,4,2,0.5,0.000785433770789589,0.0023047924041748,3834
"1654","cluster.LZ.1.msa.fasta",0.00026089225150013,0.000521648408972353,0.999478351591028,4,2,0.5,0.000469839701943668,0.00198793411254883,3834
"1655","cluster.LZ.2.msa.fasta",0.00139106242392627,0.00208659363588941,0.5,3,2,0.333333333333333,0.001883086957718,0.00184082984924316,3837
"1656","cluster.MA.1.msa.fasta",0.000622919967977579,0.00156617071260767,1.51424066191445,34,2,0.941176470588235,0.00159115951625002,0.00664639472961426,3831
"1657","cluster.MB.1.1.1.msa.fasta",0.000327225130890052,0.000628107825176655,0.919497513739858,8,5,0.375,0.000471720062371387,0.00270938873291016,3834
"1658","cluster.MB.1.1.2.msa.fasta",0.000418519487313628,0.000523012552301255,0.249673117154812,5,4,0.2,0.000471349496341407,0.00241422653198242,3834
"1659","cluster.MB.1.1.msa.fasta",0.000629095674967235,0.000872143729286586,0.386345136345136,6,3,0.5,0.00118126584888294,0.00225353240966797,3834
"1660","cluster.MC.1.1.msa.fasta",0.00028587764436821,0.000522056904202558,0.826155050900548,11,6,0.454545454545455,0.000472215787654852,0.00302267074584961,3831
"1661","cluster.MC.1.msa.fasta",0.00067390347975187,0.00314218381775334,3.66266151186856,158,2,0.987341772151899,0.00295345710069116,0.0988390445709229,3840
"1662","cluster.MC.10.1.msa.fasta",0.00068779737494672,0.00208822761681023,2.03610873329081,78,2,0.974358974358974,0.00214670922559507,0.0201387405395508,3831
"1663","cluster.MC.10.2.msa.fasta",0.000209533787323206,0.000522056904202558,1.49151657530671,5,2,0.6,0.000471716416050144,0.00204610824584961,3831
"1664","cluster.MC.10.msa.fasta",0.000716390221480526,0.00130924325739722,0.827556013664564,23,4,0.826086956521739,0.00157418703680303,0.00471091270446777,3831
"1665","cluster.MC.11.1.msa.fasta",0.000348037936135039,0.000522056904202558,0.5,3,2,0.333333333333333,0.000470085737626825,0.00181198120117188,3831
"1666","cluster.MC.11.msa.fasta",0.000701424614166997,0.00261028452101279,2.72140422262303,57,2,0.964912280701754,0.00237331413040771,0.0129461288452148,3831
"1667","cluster.MC.13.1.msa.fasta",0.000435111006929602,0.000552791597567717,0.270461074907154,19,9,0.526315789473684,0.000786639201358375,0.00661826133728027,3831
"1668","cluster.MC.13.2.msa.fasta",0.000636917477648548,0.0013051422605064,1.04915441373172,12,2,0.833333333333333,0.0011761690852192,0.00284600257873535,3831
"1669","cluster.MC.13.msa.fasta",0.000718031999550013,0.00182719916470895,1.54473222064483,86,2,0.976744186046512,0.00185054004057018,0.0633840560913086,3840
"1670","cluster.MC.14.msa.fasta",0.00034922297887201,0.00052369730295889,0.499607227022781,6,4,0.333333333333333,0.000471995986763365,0.00223684310913086,3831
"1671","cluster.MC.15.msa.fasta",0.000326370757180157,0.000522056904202558,0.599582354476638,8,5,0.375,0.000470487229532739,0.00261998176574707,3834
"1672","cluster.MC.16.msa.fasta",0.000814563205600258,0.00261848651479445,2.21458972955311,88,2,0.977272727272727,0.00266719169479647,0.0249981880187988,3840
"1673","cluster.MC.17.msa.fasta",0.000407320124523581,0.000448883402536191,0.102040816326531,9,8,0.111111111111111,0.000471844172620228,0.0039222240447998,3831
"1674","cluster.MC.18.msa.fasta",0.000174611489436005,0.000174611489436005,0,3,3,0,0.000235772949136789,0.00200963020324707,3831
"1675","cluster.MC.19.msa.fasta",0.00067249019580083,0.00208822761681023,2.10521644754015,38,2,0.947368421052632,0.00209870576635502,0.00841903686523438,3831
"1676","cluster.MC.2.1.msa.fasta",0.000604750676796786,0.00182767624020888,2.02219792442337,16,2,0.875,0.00165372567619665,0.00363540649414062,3831
"1677","cluster.MC.2.msa.fasta",0.000688181292759311,0.00182719916470895,1.65511309873401,60,2,0.966666666666667,0.00185393897121329,0.0148453712463379,3831
"1678","cluster.MC.20.msa.fasta",0,0,NA,3,3,0,0,0.0024268627166748,3831
"1679","cluster.MC.21.1.msa.fasta",0.000349131535305927,0.00052369730295889,0.5,3,2,0.333333333333333,0.00047151732022648,0.00233268737792969,3831
"1680","cluster.MC.21.msa.fasta",0.000522056904202558,0.000522056904202558,0,3,3,0,0.000470364639143445,0.00213122367858887,3831
"1681","cluster.MC.22.msa.fasta",0.00100188449703013,0.00261164794985636,1.60673556442687,22,2,0.909090909090909,0.00189239132008972,0.00365400314331055,3831
"1682","cluster.MC.3.msa.fasta",0.000465752627135912,0.00104411380840512,1.24177760375881,9,3,0.666666666666667,0.000945220919869627,0.00252652168273926,3831
"1683","cluster.MC.4.msa.fasta",0.000496031746031746,0.000696257615317668,0.403655352480418,8,3,0.625,0.000945470801417383,0.00437164306640625,3831
"1684","cluster.MC.5.msa.fasta",0.000349131535305927,0.000349131535305927,0,3,3,0,0.000471844465737568,0.00223779678344727,3831
"1685","cluster.MC.6.msa.fasta",0.000614079886098086,0.00157109190887667,1.55844873679143,51,2,0.96078431372549,0.00142429438271136,0.0104258060455322,3834
